Unnamed: 0,pictureName,Diseases,original_path,original_background,original_disease,disease_clean,background_clean,disease_label,background_label,is_augmented,augmentation_type,original_image,split
,rb_wb_155_aug0568_flip_h.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_155_aug0568_flip_h.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,flip_h(horizontal),rb_wb_155.jpg,train
,rb_wb_155_aug0569_flip_v.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_155_aug0569_flip_v.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,flip_v(vertical),rb_wb_155.jpg,validation
,rb_wb_155_aug0570_scale.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_155_aug0570_scale.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,scale(scale=0.85),rb_wb_155.jpg,train
,rb_wb_155_aug0571_blur.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_155_aug0571_blur.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,blur(kernel=7),rb_wb_155.jpg,train
,rb_wb_155_aug0572_brightness.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_155_aug0572_brightness.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,brightness(bright=1.16),rb_wb_155.jpg,train
,rb_wb_155_aug0573_contrast.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_155_aug0573_contrast.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,contrast(contrast=0.89),rb_wb_155.jpg,train
,rb_wb_155_aug0574_noise.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_155_aug0574_noise.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,noise(noise=8.6),rb_wb_155.jpg,train
,rb_wb_155_aug0575_combo.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_155_aug0575_combo.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,combo(rot-18.8+br0.85),rb_wb_155.jpg,train
,rb_wb_156_aug0576_rotate.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_156_aug0576_rotate.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,rotate(angle=-13.6),rb_wb_156.jpg,train
,rb_wb_156_aug0577_flip_h.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_156_aug0577_flip_h.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,flip_h(horizontal),rb_wb_156.jpg,train
,rb_wb_156_aug0578_flip_v.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_156_aug0578_flip_v.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,flip_v(vertical),rb_wb_156.jpg,train
,rb_wb_156_aug0579_scale.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_156_aug0579_scale.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,scale(scale=0.87),rb_wb_156.jpg,train
,rb_wb_156_aug0580_blur.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_156_aug0580_blur.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,blur(kernel=3),rb_wb_156.jpg,train
,rb_wb_156_aug0581_brightness.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_156_aug0581_brightness.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,brightness(bright=0.91),rb_wb_156.jpg,train
,rb_wb_156_aug0582_contrast.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_156_aug0582_contrast.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,contrast(contrast=1.02),rb_wb_156.jpg,train
,rb_wb_156_aug0583_noise.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_156_aug0583_noise.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,noise(noise=7.9),rb_wb_156.jpg,train
,rb_wb_156_aug0584_combo.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_156_aug0584_combo.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,combo(rot-0.2+flipH),rb_wb_156.jpg,train
,rb_wb_157_aug0585_rotate.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_157_aug0585_rotate.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,rotate(angle=-19.6),rb_wb_157.jpg,validation
,rb_wb_157_aug0586_flip_h.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_157_aug0586_flip_h.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,flip_h(horizontal),rb_wb_157.jpg,train
,rb_wb_157_aug0587_flip_v.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_157_aug0587_flip_v.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,flip_v(vertical),rb_wb_157.jpg,train
,rb_wb_157_aug0588_scale.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_157_aug0588_scale.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,scale(scale=0.92),rb_wb_157.jpg,train
,rb_wb_157_aug0589_blur.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_157_aug0589_blur.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,blur(kernel=7),rb_wb_157.jpg,validation
,rb_wb_157_aug0590_brightness.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_157_aug0590_brightness.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,brightness(bright=0.87),rb_wb_157.jpg,train
,rb_wb_157_aug0591_contrast.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_157_aug0591_contrast.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,contrast(contrast=0.96),rb_wb_157.jpg,validation
,rb_wb_157_aug0592_noise.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_157_aug0592_noise.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,noise(noise=10.8),rb_wb_157.jpg,train
,rb_wb_157_aug0593_combo.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_157_aug0593_combo.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,combo(rot-7.5+flipH+blur5+br0.98),rb_wb_157.jpg,train
,rb_wb_158_aug0594_rotate.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_158_aug0594_rotate.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,rotate(angle=5.8),rb_wb_158.jpg,train
,rb_wb_158_aug0595_flip_h.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_158_aug0595_flip_h.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,flip_h(horizontal),rb_wb_158.jpg,train
,rb_wb_158_aug0596_flip_v.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_158_aug0596_flip_v.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,flip_v(vertical),rb_wb_158.jpg,train
,rb_wb_158_aug0597_scale.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_158_aug0597_scale.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,scale(scale=0.88),rb_wb_158.jpg,train
,rb_wb_158_aug0598_blur.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_158_aug0598_blur.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,blur(kernel=5),rb_wb_158.jpg,validation
,rb_wb_158_aug0599_brightness.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_158_aug0599_brightness.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,brightness(bright=1.07),rb_wb_158.jpg,test
,rb_wb_158_aug0600_contrast.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_158_aug0600_contrast.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,contrast(contrast=1.04),rb_wb_158.jpg,test
,rb_wb_158_aug0601_noise.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_158_aug0601_noise.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,noise(noise=9.3),rb_wb_158.jpg,validation
,rb_wb_158_aug0602_combo.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_158_aug0602_combo.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,combo(rot-5.0+flipH),rb_wb_158.jpg,test
,rb_wb_159_aug0603_rotate.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_159_aug0603_rotate.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,rotate(angle=-28.0),rb_wb_159.jpg,train
,rb_wb_159_aug0604_flip_h.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_159_aug0604_flip_h.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,flip_h(horizontal),rb_wb_159.jpg,test
,rb_wb_159_aug0605_flip_v.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_159_aug0605_flip_v.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,flip_v(vertical),rb_wb_159.jpg,train
,rb_wb_159_aug0606_scale.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_159_aug0606_scale.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,scale(scale=0.90),rb_wb_159.jpg,train
,rb_wb_159_aug0607_blur.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_159_aug0607_blur.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,blur(kernel=7),rb_wb_159.jpg,train
,rb_wb_159_aug0608_brightness.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_159_aug0608_brightness.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,brightness(bright=0.95),rb_wb_159.jpg,train
,rb_wb_159_aug0609_contrast.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_159_aug0609_contrast.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,contrast(contrast=1.04),rb_wb_159.jpg,train
,rb_wb_159_aug0610_noise.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_159_aug0610_noise.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,noise(noise=13.8),rb_wb_159.jpg,train
,rb_wb_159_aug0611_combo.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_159_aug0611_combo.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,combo(rot1.2+br0.97),rb_wb_159.jpg,train
,rb_wb_16_aug0612_rotate.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_16_aug0612_rotate.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,rotate(angle=-18.8),rb_wb_16.jpg,test
,rb_wb_16_aug0613_flip_h.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_16_aug0613_flip_h.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,flip_h(horizontal),rb_wb_16.jpg,test
,rb_wb_16_aug0614_flip_v.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_16_aug0614_flip_v.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,flip_v(vertical),rb_wb_16.jpg,train
,rb_wb_16_aug0615_scale.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_16_aug0615_scale.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,scale(scale=0.87),rb_wb_16.jpg,train
,rb_wb_16_aug0616_blur.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_16_aug0616_blur.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,blur(kernel=3),rb_wb_16.jpg,train
,rb_wb_16_aug0617_brightness.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_16_aug0617_brightness.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,brightness(bright=1.09),rb_wb_16.jpg,train
,rb_wb_16_aug0618_contrast.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_16_aug0618_contrast.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,contrast(contrast=0.95),rb_wb_16.jpg,test
,rb_wb_16_aug0619_noise.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_16_aug0619_noise.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,noise(noise=12.8),rb_wb_16.jpg,train
,rb_wb_16_aug0620_combo.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_16_aug0620_combo.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,combo(combo),rb_wb_16.jpg,train
,rb_wb_160_aug0621_rotate.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_160_aug0621_rotate.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,rotate(angle=-2.1),rb_wb_160.jpg,train
,rb_wb_160_aug0622_flip_h.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_160_aug0622_flip_h.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,flip_h(horizontal),rb_wb_160.jpg,test
,rb_wb_160_aug0623_flip_v.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_160_aug0623_flip_v.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,flip_v(vertical),rb_wb_160.jpg,train
,rb_wb_160_aug0624_scale.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_160_aug0624_scale.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,scale(scale=0.93),rb_wb_160.jpg,test
,rb_wb_160_aug0625_blur.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_160_aug0625_blur.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,blur(kernel=3),rb_wb_160.jpg,test
,rb_wb_160_aug0626_brightness.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_160_aug0626_brightness.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,brightness(bright=1.04),rb_wb_160.jpg,validation
,rb_wb_160_aug0627_contrast.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_160_aug0627_contrast.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,contrast(contrast=0.95),rb_wb_160.jpg,train
,rb_wb_160_aug0628_noise.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_160_aug0628_noise.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,noise(noise=11.0),rb_wb_160.jpg,validation
,rb_wb_160_aug0629_combo.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_160_aug0629_combo.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,combo(rot-15.9+blur3+br1.06),rb_wb_160.jpg,validation
,rb_wb_161_aug0630_rotate.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_161_aug0630_rotate.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,rotate(angle=10.9),rb_wb_161.jpg,train
,rb_wb_161_aug0631_flip_h.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_161_aug0631_flip_h.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,flip_h(horizontal),rb_wb_161.jpg,validation
,rb_wb_161_aug0632_flip_v.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_161_aug0632_flip_v.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,flip_v(vertical),rb_wb_161.jpg,train
,rb_wb_161_aug0633_scale.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_161_aug0633_scale.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,scale(scale=0.89),rb_wb_161.jpg,train
,rb_wb_161_aug0634_blur.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_161_aug0634_blur.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,blur(kernel=5),rb_wb_161.jpg,train
,rb_wb_161_aug0635_brightness.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_161_aug0635_brightness.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,brightness(bright=0.82),rb_wb_161.jpg,train
,rb_wb_161_aug0636_contrast.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_161_aug0636_contrast.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,contrast(contrast=0.82),rb_wb_161.jpg,train
,rb_wb_161_aug0637_noise.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_161_aug0637_noise.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,noise(noise=9.9),rb_wb_161.jpg,train
,rb_wb_161_aug0638_combo.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_161_aug0638_combo.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,combo(br1.04),rb_wb_161.jpg,validation
,rb_wb_162_aug0639_rotate.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_162_aug0639_rotate.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,rotate(angle=5.5),rb_wb_162.jpg,validation
,rb_wb_162_aug0640_flip_h.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_162_aug0640_flip_h.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,flip_h(horizontal),rb_wb_162.jpg,train
,rb_wb_162_aug0641_flip_v.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_162_aug0641_flip_v.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,flip_v(vertical),rb_wb_162.jpg,train
,rb_wb_162_aug0642_scale.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_162_aug0642_scale.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,scale(scale=0.87),rb_wb_162.jpg,train
,rb_wb_162_aug0643_blur.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_162_aug0643_blur.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,blur(kernel=3),rb_wb_162.jpg,train
,rb_wb_162_aug0644_brightness.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_162_aug0644_brightness.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,brightness(bright=0.87),rb_wb_162.jpg,train
,rb_wb_162_aug0645_contrast.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_162_aug0645_contrast.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,contrast(contrast=1.06),rb_wb_162.jpg,train
,rb_wb_162_aug0646_noise.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_162_aug0646_noise.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,noise(noise=13.6),rb_wb_162.jpg,train
,rb_wb_162_aug0647_combo.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_162_aug0647_combo.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,combo(rot16.5+blur5),rb_wb_162.jpg,test
,rb_wb_163_aug0648_rotate.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_163_aug0648_rotate.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,rotate(angle=2.0),rb_wb_163.jpg,train
,rb_wb_163_aug0649_flip_h.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_163_aug0649_flip_h.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,flip_h(horizontal),rb_wb_163.jpg,train
,rb_wb_163_aug0650_flip_v.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_163_aug0650_flip_v.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,flip_v(vertical),rb_wb_163.jpg,train
,rb_wb_163_aug0651_scale.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_163_aug0651_scale.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,scale(scale=0.90),rb_wb_163.jpg,validation
,rb_wb_163_aug0652_blur.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_163_aug0652_blur.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,blur(kernel=5),rb_wb_163.jpg,train
,rb_wb_163_aug0653_brightness.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_163_aug0653_brightness.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,brightness(bright=1.09),rb_wb_163.jpg,train
,rb_wb_163_aug0654_contrast.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_163_aug0654_contrast.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,contrast(contrast=0.83),rb_wb_163.jpg,train
,rb_wb_163_aug0655_noise.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_163_aug0655_noise.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,noise(noise=6.0),rb_wb_163.jpg,train
,rb_wb_163_aug0656_combo.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_163_aug0656_combo.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,combo(rot8.9+blur5),rb_wb_163.jpg,train
,rb_wb_164_aug0657_rotate.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_164_aug0657_rotate.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,rotate(angle=16.5),rb_wb_164.jpg,train
,rb_wb_164_aug0658_flip_h.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_164_aug0658_flip_h.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,flip_h(horizontal),rb_wb_164.jpg,train
,rb_wb_164_aug0659_flip_v.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_164_aug0659_flip_v.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,flip_v(vertical),rb_wb_164.jpg,train
,rb_wb_164_aug0660_scale.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_164_aug0660_scale.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,scale(scale=0.90),rb_wb_164.jpg,train
,rb_wb_164_aug0661_blur.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_164_aug0661_blur.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,blur(kernel=3),rb_wb_164.jpg,validation
,rb_wb_164_aug0662_brightness.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_164_aug0662_brightness.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,brightness(bright=0.94),rb_wb_164.jpg,train
,rb_wb_164_aug0663_contrast.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_164_aug0663_contrast.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,contrast(contrast=1.08),rb_wb_164.jpg,train
,rb_wb_164_aug0664_noise.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_164_aug0664_noise.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,noise(noise=9.5),rb_wb_164.jpg,train
,rb_wb_164_aug0665_combo.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_164_aug0665_combo.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,combo(rot18.7+br0.81),rb_wb_164.jpg,train
,rb_wb_165_aug0666_rotate.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_165_aug0666_rotate.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,rotate(angle=-27.1),rb_wb_165.jpg,train
,rb_wb_165_aug0667_flip_h.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_165_aug0667_flip_h.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,flip_h(horizontal),rb_wb_165.jpg,test
,rb_wb_165_aug0668_flip_v.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_165_aug0668_flip_v.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,flip_v(vertical),rb_wb_165.jpg,test
,rb_wb_165_aug0669_scale.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_165_aug0669_scale.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,scale(scale=0.85),rb_wb_165.jpg,validation
,rb_wb_165_aug0670_blur.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_165_aug0670_blur.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,blur(kernel=3),rb_wb_165.jpg,test
,rb_wb_165_aug0671_brightness.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_165_aug0671_brightness.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,brightness(bright=1.30),rb_wb_165.jpg,train
,rb_wb_165_aug0672_contrast.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_165_aug0672_contrast.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,contrast(contrast=1.14),rb_wb_165.jpg,train
,rb_wb_165_aug0673_noise.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_165_aug0673_noise.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,noise(noise=12.2),rb_wb_165.jpg,train
,rb_wb_165_aug0674_combo.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_165_aug0674_combo.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,combo(blur5+br1.02),rb_wb_165.jpg,train
,rb_wb_166_aug0675_rotate.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_166_aug0675_rotate.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,rotate(angle=-29.7),rb_wb_166.jpg,train
,rb_wb_166_aug0676_flip_h.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_166_aug0676_flip_h.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,flip_h(horizontal),rb_wb_166.jpg,train
,rb_wb_166_aug0677_flip_v.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_166_aug0677_flip_v.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,flip_v(vertical),rb_wb_166.jpg,train
,rb_wb_166_aug0678_scale.jpg,Rice Blast(White Background),./enhanced_data\White Background\Rice Blast\rb_wb_166_aug0678_scale.jpg,White Background,Rice Blast,Rice Blast,White Background,2,1,True,scale(scale=0.92),rb_wb_166.jpg,train
